9/30/2021,"$6,024 "
6/30/2021,"$9,763 "
3/31/2021,"$4,658 "
12/31/2020,"$4,052 "
9/30/2020,"$4,227 "
6/30/2020,"$8,431 "
3/31/2020,"$4,198 "
12/31/2019,"$3,503 "
9/30/2019,"$4,169 "
6/30/2019,"$8,693 "
3/31/2019,"$3,719 "
,
