9/30/2021,"$6,201 "
6/30/2021,"$5,888 "
3/31/2021,"$5,125 "
12/31/2020,"$5,314 "
9/30/2020,"$5,418 "
6/30/2020,"$3,762 "
3/31/2020,"$4,714 "
12/31/2019,"$5,428 "
9/30/2019,"$5,502 "
6/30/2019,"$5,410 "
3/31/2019,"$5,024 "
