9/30/2021,"$24,008 "
6/30/2021,"$22,620 "
3/31/2021,"$24,019 "
12/31/2020,"$21,307 "
9/30/2020,"$21,693 "
6/30/2020,"$24,018 "
3/31/2020,"$26,735 "
12/31/2019,"$27,135 "
9/30/2019,"$28,536 "
6/30/2019,"$29,119 "
3/31/2019,"$28,799 "
