Date,Open,High,Low,Close,Adj Close,Volume
2017-01-30,122.809998,123.209999,122.300003,123.019997,108.936729,3777994
2017-01-31,123.019997,123.339996,122.095001,122.570000,108.538223,3733323
2017-02-01,121.900002,122.500000,121.699997,122.419998,108.405403,3233576
2017-02-02,122.540001,123.980003,122.260002,123.220001,109.113808,3236564
2017-02-03,123.309998,124.510002,123.279999,124.239998,110.017059,3183438
2017-02-06,124.089996,124.900002,123.949997,124.449997,110.203011,2760106
2017-02-07,124.949997,125.419998,124.589996,124.589996,110.326996,2847175
2017-02-08,124.580002,125.360001,124.489998,124.669998,110.397835,2835161
2017-02-09,124.470001,125.000000,124.360001,124.480003,110.229576,2493605
2017-02-10,124.680000,126.112396,124.520103,125.820000,111.416183,3681436
2017-02-13,126.019997,126.680000,125.489998,125.540001,111.168228,2993779
2017-02-14,125.500000,126.070000,125.269997,125.809998,111.407318,2663074
2017-02-15,125.660004,126.790001,125.449997,126.480003,112.000626,2974932
2017-02-16,126.750000,127.820000,126.309998,126.699997,112.195435,3006011
2017-02-17,126.779999,127.875000,126.680000,127.800003,113.169495,3676882
2017-02-21,127.160004,128.320007,127.160004,128.039993,113.382027,4494973
2017-02-22,127.519997,128.110001,126.400002,127.849998,113.213776,3670720
2017-02-23,127.930000,128.899994,127.440002,128.270004,113.585701,3177951
2017-02-24,128.360001,128.740005,127.750000,128.649994,113.922188,3537175
2017-02-27,127.680000,127.750000,126.779999,126.989998,113.279915,5183814
2017-02-28,127.080002,127.930000,126.580002,127.650002,113.868690,4619263
2017-03-01,128.020004,130.000000,127.620003,129.050003,115.117523,5471550
2017-03-02,129.050003,129.809998,128.149994,128.229996,114.386063,6738068
2017-03-03,128.190002,128.660004,127.440002,127.900002,114.091690,4071613
2017-03-06,127.900002,128.339996,127.400002,128.029999,114.207664,3271528
2017-03-07,128.059998,128.309998,127.339996,128.070007,114.243347,3332350
2017-03-08,128.070007,128.360001,127.470001,128.089996,114.261177,3571805
2017-03-09,127.949997,128.720001,127.690002,128.139999,114.305779,3266027
2017-03-10,128.559998,128.589996,127.720001,127.980003,114.163055,3178923
2017-03-13,128.009995,128.272995,127.349998,127.610001,113.832993,3107914
2017-03-14,127.650002,128.229996,127.500099,127.800003,114.002480,2492670
2017-03-15,128.210007,128.300003,127.470001,127.879997,114.073853,3529288
2017-03-16,128.300003,128.899994,127.930000,127.980003,114.163055,3945669
2017-03-17,128.570007,129.981506,128.419998,128.639999,114.751778,12531692
2017-03-20,128.990005,129.479904,128.470001,128.779999,114.876694,3415501
2017-03-21,129.220001,129.750000,128.179993,128.520004,114.644737,4062394
2017-03-22,128.580002,129.149994,128.410004,129.100006,115.162140,3174246
2017-03-23,129.139999,129.589996,128.809998,129.000000,115.072929,2774527
2017-03-24,129.380005,129.679993,129.160004,129.339996,115.376221,3568234
2017-03-27,129.080002,129.820007,129.020004,129.490005,115.510033,2540421
2017-03-28,129.460007,129.770004,128.940002,129.449997,115.474327,3487426
2017-03-29,129.000000,129.669998,128.630005,128.839996,114.930191,3197727
2017-03-30,128.750000,129.529999,128.600006,129.320007,115.358383,2017968
2017-03-31,129.389999,130.190002,129.300003,129.610001,115.617081,3041677
2017-04-03,129.500000,129.710007,128.860001,129.610001,115.617081,3287117
2017-04-04,129.139999,129.529999,128.649994,129.289993,115.331604,3413965
2017-04-05,129.889999,131.580002,129.649994,130.410004,116.330711,4052094
2017-04-06,130.309998,130.660004,129.960007,130.149994,116.098755,3857127
2017-04-07,130.020004,130.399994,129.619995,129.960007,115.929291,2176598
2017-04-10,129.949997,130.649994,129.520004,129.979996,115.947113,2709287
2017-04-11,130.619995,131.240005,129.800003,131.199997,117.035416,3677631
2017-04-12,131.309998,131.559998,130.869995,131.259995,117.088921,3195534
2017-04-13,131.000000,131.139999,130.570007,130.759995,116.642899,2429141
2017-04-17,131.250000,131.869995,130.910004,131.350006,117.169235,3236373
2017-04-18,132.009995,132.800003,131.800003,132.300003,118.016647,3617248
2017-04-19,132.639999,133.000000,132.339996,132.639999,118.319931,3132735
2017-04-20,132.649994,133.440002,132.639999,133.270004,118.881943,2697250
2017-04-21,133.550003,133.880005,133.149994,133.410004,119.006813,3466078
2017-04-24,134.240005,134.759995,133.259995,134.229996,119.738297,5040784
2017-04-25,138.139999,141.990005,137.183594,141.699997,126.401794,10892638
2017-04-26,141.699997,142.000000,140.339996,140.839996,125.634659,7131984
2017-04-27,141.880005,142.789993,140.850006,140.869995,125.661430,5183237
2017-04-28,140.389999,140.759995,139.779999,139.929993,124.822891,4779886
2017-05-01,139.860001,141.449997,139.839996,141.149994,125.911209,3747138
2017-05-02,140.979996,141.809998,140.720001,141.229996,125.982536,3774037
2017-05-03,142.199997,142.699997,141.399994,142.619995,127.222496,4278609
2017-05-04,142.619995,143.669998,142.259995,143.449997,127.962875,4178408
2017-05-05,143.419998,143.975006,142.580002,143.960007,128.417816,2452571
2017-05-08,143.929993,144.500000,143.660004,144.240005,128.667572,2813463
2017-05-09,144.089996,144.979996,144.000000,144.360001,128.774658,3052046
2017-05-10,143.860001,144.639999,143.729996,144.520004,128.917374,2273279
2017-05-11,144.080002,144.404999,143.399994,144.210007,128.640793,1941920
2017-05-12,144.500000,145.500000,144.460007,145.360001,129.666687,2747921
2017-05-15,145.429993,146.399994,145.429993,146.279999,130.487366,3321857
2017-05-16,146.550003,147.668594,146.279999,147.289993,131.388275,3540087
2017-05-17,146.634995,147.460007,146.240005,146.410004,130.603333,3875547
2017-05-18,146.410004,147.240005,145.809998,147.009995,131.138550,2730870
2017-05-19,147.250000,148.830002,146.839996,148.149994,132.155457,4070531
2017-05-22,148.300003,148.880005,147.929993,148.190002,132.191116,3294598
2017-05-23,148.220001,148.529999,147.649994,147.820007,131.861115,3262308
2017-05-24,147.940002,149.990005,147.000000,149.500000,133.359726,3390420
2017-05-25,149.809998,149.949997,149.270004,149.779999,133.609482,3408013
2017-05-26,149.869995,150.240005,149.250000,149.860001,133.680847,3258229
2017-05-30,149.949997,150.330002,149.520004,149.929993,133.743286,3113890
2017-05-31,150.119995,151.145004,149.600006,150.889999,134.599640,6415544
2017-06-01,150.789993,152.389999,150.350006,152.389999,136.789871,4349007
2017-06-02,152.520004,153.899994,152.149994,153.740005,138.001663,4316647
2017-06-05,153.630005,153.660004,152.759995,152.789993,137.148941,2633659
2017-06-06,152.369995,152.589996,151.210007,151.229996,135.748596,3661825
2017-06-07,151.229996,152.009995,150.725601,151.940002,136.385956,2922708
2017-06-08,152.000000,152.149994,151.009995,151.429993,135.928116,3709854
2017-06-09,151.880005,151.994995,150.899994,151.479996,135.973007,4135681
2017-06-12,151.000000,151.080002,148.039993,148.470001,133.271164,5902600
2017-06-13,148.860001,150.249893,148.619995,149.820007,134.482941,4267682
2017-06-14,150.320007,151.080002,149.910004,150.679993,135.254898,2675207
2017-06-15,149.899994,151.520004,149.649994,151.169998,135.694794,2517418
2017-06-16,150.979996,152.889999,150.919998,151.990005,136.430801,5443905
2017-06-19,152.389999,153.179993,151.839996,153.139999,137.463089,3263818
2017-06-20,154.270004,155.279999,153.839996,154.070007,138.297897,3614422
2017-06-21,154.179993,154.419998,153.610001,153.729996,137.992676,2447751
2017-06-22,153.779999,154.910004,153.679993,154.800003,138.953171,2003818
2017-06-23,155.000000,155.449997,154.429993,154.639999,138.809525,2214704
2017-06-26,155.179993,155.460007,153.520004,153.960007,138.199142,2360842
2017-06-27,154.000000,154.815201,153.460007,153.720001,137.983688,2138726
2017-06-28,154.039993,154.679993,153.740005,154.300003,138.504333,1302825
2017-06-29,154.580002,154.580002,152.149994,153.130005,137.454102,1975891
2017-06-30,153.300003,153.770004,152.720001,153.160004,137.481064,2508213
2017-07-03,153.440002,153.869995,152.475006,152.500000,136.888580,1100668
2017-07-05,152.820007,153.570007,151.990005,153.070007,137.400284,2497334
2017-07-06,152.699997,153.460007,152.330002,153.089996,137.418167,2019345
2017-07-07,153.369995,156.559998,153.149994,156.270004,140.272659,4117739
2017-07-10,156.279999,156.529999,155.160004,155.520004,139.599426,2402482
2017-07-11,155.089996,155.880005,154.009995,154.910004,139.051865,2008830
2017-07-12,155.410004,156.750000,155.270004,156.580002,140.550934,2094759
2017-07-13,156.490005,156.539993,154.339996,155.039993,139.168579,3169726
2017-07-14,154.990005,155.500000,154.729996,155.279999,139.383987,2440151
2017-07-17,155.429993,155.440002,154.699997,155.259995,139.366043,2408743
2017-07-18,155.000000,155.270004,153.369995,153.960007,138.199142,3890515
2017-07-19,154.130005,154.460007,153.479996,153.889999,138.136307,3072177
2017-07-20,154.029999,155.220001,153.550003,154.210007,138.423553,2238715
2017-07-21,154.059998,154.699997,153.289993,153.919998,138.163239,3522229
2017-07-24,154.000000,154.214996,151.770004,151.850006,136.305115,5302258
2017-07-25,157.750000,159.979996,156.539993,159.070007,142.786011,9511152
2017-07-26,158.759995,159.000000,155.679993,156.509995,140.488068,4677863
2017-07-27,156.419998,157.429993,155.539993,156.949997,140.883057,4623821
2017-07-28,156.360001,156.660004,155.070007,155.850006,139.895676,3964456
2017-07-31,155.919998,156.419998,154.850006,155.139999,139.258377,4280364
2017-08-01,154.979996,155.899994,153.710007,154.039993,138.270950,4181870
2017-08-02,153.759995,156.649994,153.710007,156.589996,140.559906,3325986
2017-08-03,156.559998,156.770004,154.410995,154.720001,138.881348,3665941
2017-08-04,154.610001,154.821701,153.229996,153.820007,138.073471,4435402
2017-08-07,154.139999,155.389999,154.000000,154.970001,139.105743,3252004
2017-08-08,154.669998,155.244995,154.100006,154.919998,139.060867,4216228
2017-08-09,155.300003,155.679993,154.350006,154.919998,139.060867,3006441
2017-08-10,154.330002,157.199997,154.250000,156.619995,140.586838,3874300
2017-08-11,156.880005,158.399002,156.630005,157.300003,141.197205,2924884
2017-08-14,157.449997,157.899994,156.460007,157.259995,141.161331,2808951
2017-08-15,157.839996,158.580002,157.339996,157.619995,141.484451,2160072
2017-08-16,157.889999,159.380005,157.604004,158.899994,142.633453,2921737
2017-08-17,158.750000,159.529999,157.809998,157.889999,141.726822,3071552
2017-08-18,157.990005,158.279999,157.020996,157.759995,141.610107,2595695
2017-08-21,158.169998,158.639999,157.539993,158.360001,142.148712,2195074
2017-08-22,158.500000,159.940002,158.389999,159.639999,143.297668,2122579
2017-08-23,159.300003,159.369995,158.380005,158.809998,142.552673,2190674
2017-08-24,159.110001,159.679001,158.332108,158.410004,142.193573,1634784
2017-08-25,158.889999,159.339996,158.529999,158.820007,142.561615,2019482
2017-08-28,159.039993,159.960007,158.660004,159.669998,143.324600,2025233
2017-08-29,159.199997,159.759995,158.729996,159.380005,143.064316,3282541
2017-08-30,158.399994,159.639999,158.320007,159.529999,144.048523,2236471
2017-08-31,159.770004,160.000000,159.350006,159.970001,144.445816,2716798
2017-09-01,159.869995,160.199997,159.500000,159.809998,144.301331,1878091
2017-09-05,159.000000,159.779999,158.070007,159.100006,143.660278,4005591
2017-09-06,159.229996,159.369995,158.220001,158.220001,142.865646,4143348
2017-09-07,158.470001,160.065002,158.330002,159.899994,144.382614,0
2017-09-08,159.529999,160.380005,159.179993,159.710007,144.211029,2984185
2017-09-11,160.000000,161.720001,159.919998,161.529999,145.854431,2333314
2017-09-12,160.210007,160.720001,155.770004,156.330002,141.159058,10321118
2017-09-13,156.740005,157.779999,156.000000,157.000000,141.764008,4705601
2017-09-14,157.000000,157.350006,156.050003,157.000000,141.764008,3109655
2017-09-15,157.789993,158.000000,156.880005,156.919998,141.691818,7424712
2017-09-18,157.720001,157.789993,156.350006,156.679993,141.475082,3832243
2017-09-19,157.270004,157.899994,156.330002,157.429993,142.152283,3554501
2017-09-20,157.899994,159.889999,157.764999,159.880005,144.364548,3641028
2017-09-21,159.869995,160.089996,158.509995,159.029999,143.597015,2503437
2017-09-22,158.880005,159.740005,158.559998,158.910004,143.488693,2442658
2017-09-25,158.470001,158.686996,156.100006,156.259995,141.095840,3661334
2017-09-26,156.250000,156.839996,153.270004,153.350006,138.468262,6420017
2017-09-27,153.509995,154.690002,153.440002,154.050003,139.100311,3915940
2017-09-28,156.160004,158.309998,155.479996,157.490005,142.206482,4210228
2017-09-29,157.509995,158.039993,156.119995,156.679993,141.475082,3670057
2017-10-02,156.000000,157.179993,155.800903,156.960007,141.727951,2406969
2017-10-03,156.750000,157.459000,156.360001,156.860001,141.637604,2187905
2017-10-04,156.830002,157.419998,156.649994,157.210007,141.953674,1823061
2017-10-05,157.300003,158.919998,157.300003,158.800003,143.389374,2795883
2017-10-06,158.580002,160.134201,158.580002,159.600006,144.111725,3548478
2017-10-09,159.610001,160.490005,159.500000,160.119995,144.581253,2120035
2017-10-10,159.690002,161.580002,159.589996,160.580002,144.996628,2910445
2017-10-11,160.899994,163.240005,160.580002,163.149994,147.317230,3572512
2017-10-12,162.990005,164.399994,162.770004,163.910004,148.003464,3023607
2017-10-13,164.449997,165.509995,164.080002,165.369995,149.321777,2957929
2017-10-16,165.440002,165.740005,164.440002,165.009995,148.996689,2133063
2017-10-17,164.919998,166.020004,164.750000,165.399994,149.348846,2379725
2017-10-18,165.289993,166.250000,163.889999,165.770004,149.682968,2798259
2017-10-19,165.820007,166.949997,164.919998,166.500000,150.342148,2478221
2017-10-20,167.229996,167.899994,165.500000,166.300003,150.161499,5577713
2017-10-23,166.100006,166.100006,163.089996,163.339996,147.488785,6214780
2017-10-24,165.259995,166.485001,163.589996,163.880005,147.976379,7855167
2017-10-25,163.410004,165.119995,163.000000,163.580002,147.705490,3716202
2017-10-26,164.139999,164.649994,163.750000,164.009995,148.093750,2934412
2017-10-27,164.089996,165.850006,163.770004,165.389999,149.339828,2298244
2017-10-30,165.000000,166.559998,164.664993,166.229996,150.098328,2050964
2017-10-31,166.250000,167.410004,166.129501,166.910004,150.712372,2873004
2017-11-01,165.720001,167.990005,165.570007,166.369995,150.224747,2186059
2017-11-02,166.990005,168.470001,166.500000,168.100006,151.786865,2290972
2017-11-03,168.000000,169.449997,167.600800,168.649994,152.283478,1960340
2017-11-06,168.899994,170.419998,168.600006,170.070007,153.565704,3088388
2017-11-07,170.100006,170.820007,169.520004,170.770004,154.197769,2506006
2017-11-08,170.169998,170.919998,169.449997,170.100006,153.592773,2605530
2017-11-09,168.720001,169.199997,166.100006,167.000000,150.793579,4218989
2017-11-10,166.399994,166.800003,163.520004,165.589996,149.520432,4226775
2017-11-13,165.470001,167.949997,165.080002,167.369995,151.127686,2605607
2017-11-14,166.839996,168.419998,166.570099,168.110001,151.795883,2180883
2017-11-15,167.690002,168.690002,167.149994,167.320007,151.082565,2019256
2017-11-16,167.679993,168.889999,167.529999,168.089996,151.777832,2293402
2017-11-17,167.539993,167.700104,166.160004,166.720001,150.540787,2221422
2017-11-20,167.330002,167.850006,166.759995,166.929993,150.730408,2442260
2017-11-21,167.550003,169.259995,167.509995,168.300003,151.967407,2653109
2017-11-22,169.270004,170.350006,168.669205,169.050003,152.644669,2719456
2017-11-24,168.880005,169.559998,168.820007,169.110001,152.698853,963233
2017-11-27,168.899994,169.179993,168.089996,168.960007,152.563400,2082561
2017-11-28,169.229996,171.380005,169.039993,171.339996,154.712433,2909928
2017-11-29,171.699997,172.020004,169.050003,170.429993,153.890701,4590301
2017-11-30,170.240005,173.169998,169.339996,171.970001,156.207016,6023705
2017-12-01,172.770004,173.149994,170.389999,172.869995,157.024506,4279176
2017-12-04,173.270004,173.479996,170.429993,170.649994,155.007996,3943113
2017-12-05,173.389999,174.250000,172.460007,172.990005,157.133514,3228719
2017-12-06,173.389999,174.440002,173.000000,173.479996,157.578583,2619230
2017-12-07,172.550003,173.289993,171.919998,172.910004,157.060852,2284815
2017-12-08,173.050003,173.542892,172.509995,173.149994,157.278854,2241149
2017-12-11,172.940002,173.250000,172.220001,173.250000,157.369690,2340780
2017-12-12,173.000000,173.199997,171.850006,172.229996,156.443161,2805872
2017-12-13,172.440002,173.960007,172.399994,173.550003,157.642181,2554009
2017-12-14,173.660004,174.080002,172.830002,173.139999,157.269745,2667075
2017-12-15,174.300003,175.089996,173.679993,174.059998,158.105408,7435241
2017-12-18,174.869995,175.779999,174.110001,174.199997,158.232590,2426273
2017-12-19,174.389999,174.899994,173.080002,173.389999,157.496841,3122460
2017-12-20,173.830002,173.880005,171.710007,172.169998,156.388657,2749398
2017-12-21,172.600006,172.750000,171.669998,171.850006,156.098022,2343276
2017-12-22,171.820007,172.039993,170.550003,171.419998,155.707428,3234143
2017-12-26,171.089996,171.639999,170.820007,171.289993,155.589325,1280227
2017-12-27,171.330002,172.740005,170.845001,172.669998,156.842834,1596817
2017-12-28,173.259995,173.550003,172.619995,173.100006,157.233429,1800068
2017-12-29,172.979996,172.979996,171.919998,172.119995,156.343231,2201771
2018-01-02,173.729996,174.479904,172.660004,173.220001,157.342377,3696871
2018-01-03,173.229996,173.639999,172.000000,172.490005,156.679367,3789590
2018-01-04,173.240005,174.130005,172.729996,173.699997,157.778458,2756369
2018-01-05,174.000000,175.000000,173.399994,174.050003,158.096375,3737690
2018-01-08,173.740005,174.210007,172.929993,173.929993,157.987350,2060827
2018-01-09,174.229996,174.229996,173.009995,173.539993,157.633087,2674280
2018-01-10,173.500000,174.000000,172.470001,173.509995,157.605850,2173176
2018-01-11,173.559998,174.550003,172.100006,173.389999,157.496841,3077963
2018-01-12,173.360001,173.789993,172.880005,173.570007,157.660324,2901615
2018-01-16,173.619995,174.410004,172.880005,173.679993,157.760269,3662624
2018-01-17,174.350006,175.690002,173.880005,174.979996,158.941101,4129573
2018-01-18,175.190002,175.445007,173.899994,174.570007,158.568710,2154754
2018-01-19,174.990005,176.639999,174.380005,176.119995,159.976608,3746267
2018-01-22,175.970001,176.830002,175.604996,176.210007,160.058334,3217879
2018-01-23,175.570007,177.750000,174.850006,176.809998,160.603363,3197644
2018-01-24,177.300003,177.300003,175.250000,176.119995,159.976608,2810819
2018-01-25,176.399994,176.619995,174.660004,175.660004,159.558777,2815838
2018-01-26,175.669998,178.399994,175.010101,178.360001,162.011292,3957724
2018-01-29,178.300003,178.699997,177.240005,177.770004,161.475372,6091905
2018-01-30,177.100006,177.669998,170.850006,172.479996,156.670242,9612974
2018-01-31,173.600006,174.294998,170.270004,171.139999,155.453079,7004176
2018-02-01,170.270004,173.539993,168.894501,171.899994,156.143433,4751328
2018-02-02,170.800003,172.729904,168.990005,169.380005,153.854416,4604454
2018-02-05,168.610001,169.455002,153.860001,163.850006,148.831299,7309275
2018-02-06,158.350006,166.050003,158.250000,165.179993,150.039398,7019960
2018-02-07,164.860001,168.259995,164.520004,165.710007,150.520828,4974029
2018-02-08,165.690002,165.732895,158.759995,158.970001,144.398605,5655988
2018-02-09,159.979996,161.979996,155.229996,160.800003,146.060883,7187079
2018-02-12,162.369995,165.889999,161.500000,163.899994,148.876709,5255925
2018-02-13,163.000000,163.830002,161.720001,162.399994,147.514206,5405988
2018-02-14,161.440002,162.020004,159.679993,159.990005,145.325119,5865565
2018-02-15,161.139999,161.520004,158.809998,160.779999,146.042664,5012104
2018-02-16,159.470001,159.899994,157.759995,157.789993,143.326721,7165793
2018-02-20,157.000000,159.160004,156.274994,157.160004,142.754501,5211141
2018-02-21,157.759995,161.320007,157.600006,158.639999,144.098862,7833396
2018-02-22,158.949997,161.399994,158.899994,160.660004,145.933716,4398165
2018-02-23,161.440002,163.309998,161.440002,163.059998,148.113724,4272364
2018-02-26,164.000000,164.750000,162.300003,163.580002,148.586029,4525196
2018-02-27,164.190002,164.500000,160.639999,160.660004,145.933716,4907530
2018-02-28,160.429993,161.210007,157.720001,157.740005,144.187790,6116820
2018-03-01,157.800003,160.429993,155.210007,155.699997,142.323059,5608962
2018-03-02,148.910004,150.449997,146.839996,148.270004,135.531387,11754262
2018-03-05,148.279999,151.479996,147.919998,151.029999,138.054260,6397841
2018-03-06,151.250000,151.710007,150.130005,151.199997,138.209686,5015408
2018-03-07,149.860001,152.740005,149.679993,152.380005,139.288284,4492049
2018-03-08,152.729996,154.610001,152.649994,154.440002,141.171280,4291386
2018-03-09,155.619995,157.729996,154.839996,157.240005,143.730743,5076480
2018-03-12,157.740005,159.449997,157.505005,157.740005,144.187790,4461502
2018-03-13,158.559998,159.889999,158.210007,158.220001,144.626511,4333091
2018-03-14,159.000000,159.509995,157.240005,158.240005,144.644836,3878961
2018-03-15,158.710007,162.149994,158.589996,161.610001,147.725311,5925708
2018-03-16,161.880005,163.229996,161.580002,162.360001,148.410858,14293754
2018-03-19,162.000000,162.360001,158.210007,159.009995,145.348694,4307627
2018-03-20,159.750000,160.669998,159.250000,159.380005,145.686905,3105129
2018-03-21,160.000000,160.410004,158.289993,158.660004,145.028732,3871947
2018-03-22,157.850006,159.119995,156.850006,157.039993,143.547913,3669437
2018-03-23,157.589996,158.080002,154.919998,154.979996,141.664932,3447383
2018-03-26,156.210007,158.199997,156.210007,158.009995,144.434586,3476951
2018-03-27,158.500000,159.765503,156.470001,157.479996,143.950119,3519139
2018-03-28,157.839996,159.759995,157.820007,158.410004,144.800217,3913249
2018-03-29,159.000000,159.830002,156.380005,156.380005,142.944626,5289487
2018-04-02,158.270004,160.160004,155.250000,157.720001,144.169525,6960137
2018-04-03,157.979996,160.529999,157.300003,160.399994,146.619232,4719350
2018-04-04,158.500000,162.149994,157.880005,161.729996,147.834991,4888038
2018-04-05,162.399994,164.561493,161.750000,163.949997,149.864258,4503889
2018-04-06,162.419998,163.779999,160.910004,161.250000,147.396225,4321878
2018-04-09,162.220001,163.570007,161.059998,161.229996,147.377945,3581531
2018-04-10,162.830002,163.963196,162.050003,162.770004,148.785645,3926051
2018-04-11,162.500000,164.059998,162.274994,163.339996,149.306686,2711129
2018-04-12,163.589996,165.399994,161.539993,161.619995,147.734436,5178889
2018-04-13,162.160004,163.160004,161.259995,161.729996,147.834991,2452777
2018-04-16,161.300003,162.440002,160.860001,161.630005,147.743576,3115186
2018-04-17,162.389999,163.479996,162.059998,162.550003,148.584534,2861915
2018-04-18,162.589996,163.309998,161.740005,161.809998,147.908127,2503128
2018-04-19,161.610001,162.100006,158.779999,159.529999,145.823990,3276623
2018-04-20,159.330002,160.729996,158.509995,158.770004,145.129303,3961213
2018-04-23,158.970001,159.690002,158.149994,158.990005,145.330429,3051878
2018-04-24,159.750000,159.830002,156.761002,157.320007,143.803879,2904359
2018-04-25,157.089996,157.339996,155.009995,155.940002,142.542435,3710228
2018-04-26,156.460007,159.460007,155.649994,158.899994,145.248123,3680630
2018-04-27,159.479996,159.850006,158.210007,158.300003,144.699677,4141496
2018-04-30,164.690002,167.949997,163.750000,167.440002,153.054428,12954744
2018-05-01,166.380005,166.500000,162.100006,163.440002,149.398087,6560143
2018-05-02,162.149994,163.195007,160.440002,160.679993,146.875183,4318436
2018-05-03,160.600006,160.839996,159.080002,160.080002,146.326721,3450094
2018-05-04,159.949997,165.449997,159.899994,165.029999,150.851501,4283643
2018-05-07,166.770004,167.300003,164.649994,165.000000,150.824036,3378990
2018-05-08,164.440002,165.589996,163.750000,164.770004,150.613831,2808116
2018-05-09,165.000000,165.210007,163.050003,164.240005,150.129349,2762488
2018-05-10,164.449997,165.639999,164.309998,165.070007,150.888031,1675139
2018-05-11,165.000000,165.979996,164.850006,165.389999,151.180511,2258462
2018-05-14,165.649994,165.979996,164.320007,164.720001,150.568085,2537289
2018-05-15,164.270004,164.649994,162.330002,163.059998,149.050735,3471278
2018-05-16,163.240005,163.940002,161.740005,162.869995,148.877029,2522035
2018-05-17,162.630005,163.229996,160.729996,161.309998,147.451065,2975505
2018-05-18,161.679993,162.839996,160.550003,160.979996,147.149445,2318045
2018-05-21,161.779999,161.970001,160.610001,161.479996,147.606476,2424012
2018-05-22,162.059998,162.089996,159.160004,159.449997,145.750854,3224003
2018-05-23,159.699997,161.649994,159.158600,161.619995,147.734436,3835129
2018-05-24,161.110001,162.600006,160.440002,162.389999,148.438278,3374047
2018-05-25,162.440002,163.949997,162.100006,163.210007,149.187836,2582090
2018-05-29,162.429993,162.720001,160.212402,160.619995,146.820358,3197053
2018-05-30,161.410004,162.100006,160.817505,161.820007,147.917267,2359376
2018-05-31,161.179993,161.630005,159.940002,160.009995,146.262756,4763253
2018-06-01,159.899994,160.050003,159.020004,159.160004,146.409927,3203782
2018-06-04,160.080002,160.490005,159.539993,160.220001,147.385056,3174562
2018-06-05,159.970001,160.990005,158.979996,159.479996,146.704300,2952304
2018-06-06,159.789993,162.389999,159.330002,162.380005,149.371994,3586190
2018-06-07,163.750000,170.000000,163.690002,169.479996,155.903229,8342535
2018-06-08,169.020004,171.559998,168.460007,168.910004,155.378891,5056578
2018-06-11,169.039993,169.039993,166.259995,166.490005,153.152756,3246464
2018-06-12,166.820007,167.240005,166.230103,166.729996,153.373520,2985260
2018-06-13,166.990005,167.610001,166.550003,166.580002,153.235535,3140508
2018-06-14,167.039993,167.940002,166.679993,167.050003,153.667908,2389963
2018-06-15,166.100006,166.600006,164.589996,166.460007,153.125168,7384360
2018-06-18,165.529999,166.580002,163.809998,166.279999,152.959579,4297727
2018-06-19,164.619995,165.509995,164.240005,164.970001,151.754486,3350429
2018-06-20,164.910004,165.529999,162.369995,162.559998,149.537567,3649511
2018-06-21,163.289993,163.600006,159.541000,160.529999,147.670181,4655807
2018-06-22,161.270004,165.139999,161.259995,164.550003,151.368149,10927291
2018-06-25,163.000000,163.000000,158.949997,159.809998,147.007843,6126774
2018-06-26,160.009995,161.854996,159.800003,160.910004,148.019745,3375117
2018-06-27,159.050003,160.490005,157.380005,157.419998,144.809341,4962140
